relpath	collection	family	format	nvars	class	copied	bytes
evalgm/WPMS/TimeTabling/comp02.wcsp	evalgm	TimeTabling	wcsp	111869	domain1	yes	26728391
evalgm/WPMS/TimeTabling/comp03.wcsp	evalgm	TimeTabling	wcsp	74178	domain1	yes	20218749
evalgm/WPMS/TimeTabling/comp04.wcsp	evalgm	TimeTabling	wcsp	93497	domain1	yes	24284435
evalgm/WPMS/TimeTabling/comp05.wcsp	evalgm	TimeTabling	wcsp	34902	domain1	yes	6545819
evalgm/WPMS/TimeTabling/comp06.wcsp	evalgm	TimeTabling	wcsp	107670	domain1	yes	39811161
evalgm/WPMS/TimeTabling/comp07.wcsp	evalgm	TimeTabling	wcsp	216804	domain1	yes	79921131
evalgm/WPMS/TimeTabling/comp08.wcsp	evalgm	TimeTabling	wcsp	116948	domain1	yes	31473918
evalgm/WPMS/TimeTabling/comp09.wcsp	evalgm	TimeTabling	wcsp	107448	domain1	yes	27514349
evalgm/WPMS/TimeTabling/comp10.wcsp	evalgm	TimeTabling	wcsp	149513	domain1	yes	53141915
evalgm/WPMS/TimeTabling/comp12.wcsp	evalgm	TimeTabling	wcsp	83492	domain1	yes	20170639
evalgm/WPMS/TimeTabling/comp13.wcsp	evalgm	TimeTabling	wcsp	113012	domain1	yes	28577143
evalgm/WPMS/TimeTabling/comp14.wcsp	evalgm	TimeTabling	wcsp	114680	domain1	yes	30671049
evalgm/WPMS/TimeTabling/comp15.wcsp	evalgm	TimeTabling	wcsp	74178	domain1	yes	20218749
evalgm/WPMS/TimeTabling/comp16.wcsp	evalgm	TimeTabling	wcsp	150222	domain1	yes	54775143
evalgm/WPMS/TimeTabling/comp17.wcsp	evalgm	TimeTabling	wcsp	146057	domain1	yes	42079377
evalgm/WPMS/TimeTabling/comp18.wcsp	evalgm	TimeTabling	wcsp	41185	domain1	yes	7540757
evalgm/WPMS/TimeTabling/comp19.wcsp	evalgm	TimeTabling	wcsp	110890	domain1	yes	24845823
evalgm/WPMS/TimeTabling/comp20.wcsp	evalgm	TimeTabling	wcsp	118188	domain1	yes	50392759
evalgm/WPMS/TimeTabling/comp21.wcsp	evalgm	TimeTabling	wcsp	131373	domain1	yes	40666261
evalgm/WPMS/TimeTabling/dds1.wcsp	evalgm	TimeTabling	wcsp	903884	domain1	yes	134154273
evalgm/WPMS/TimeTabling/test1.wcsp	evalgm	TimeTabling	wcsp	21022	domain1	yes	7726088
evalgm/WPMS/TimeTabling/test2.wcsp	evalgm	TimeTabling	wcsp	36375	domain1	yes	9292609
evalgm/WPMS/TimeTabling/test3.wcsp	evalgm	TimeTabling	wcsp	65415	domain1	yes	13078396
evalgm/WPMS/TimeTabling/test4.wcsp	evalgm	TimeTabling	wcsp	69420	domain1	yes	13908403
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-0.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-10.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-11.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-12.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-13.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-14.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-15.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-16.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-17.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-18.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-19.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-1.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-20.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-21.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-22.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-23.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-24.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-2.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-3.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-4.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-5.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-6.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-7.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-8.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i1000d0u98-9.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5567550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-25.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-26.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-27.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-28.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-29.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-30.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-31.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-32.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-33.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-34.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-35.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-36.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-37.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-38.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-39.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-40.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-41.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-42.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-43.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-44.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-45.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-46.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-47.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-48.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i2000d0u98-49.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5574550
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-50.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-51.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-52.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-53.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-54.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-55.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-56.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-57.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-58.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-59.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-60.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-61.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-62.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-63.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-64.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-65.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-66.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-67.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-68.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-69.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-70.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-71.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-72.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-73.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i3000d0u98-74.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5581583
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-75.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-76.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-77.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-78.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-79.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-80.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-81.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-82.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-83.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-84.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-85.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-86.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-87.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-88.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-89.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-90.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-91.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-92.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-93.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-94.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-95.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-96.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-97.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-98.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
evalgm/WPMS/Upgradeability/mancoosi-test-i4000d0u98-99.wcsp	evalgm	Upgradeability	wcsp	18169	boolean	yes	5594131
uai/MMAP/Grids_18.uai	uai	MMAP	uai	1600	boolean	yes	189916
uai/MMAP/Grids_19.uai	uai	MMAP	uai	1600	boolean	yes	180020
uai/MMAP/Grids_20.uai	uai	MMAP	uai	6400	boolean	yes	729179
uai/MMAP/Grids_21.uai	uai	MMAP	uai	1600	boolean	yes	198564
uai/MMAP/Grids_22.uai	uai	MMAP	uai	1600	boolean	yes	183872
uai/MMAP/Grids_23.uai	uai	MMAP	uai	1600	boolean	yes	180352
uai/MMAP/Grids_24.uai	uai	MMAP	uai	1600	boolean	yes	194390
uai/MMAP/Grids_25.uai	uai	MMAP	uai	1600	boolean	yes	176408
uai/MMAP/Grids_26.uai	uai	MMAP	uai	400	boolean	yes	46128
uai/MMAP/Grids_27.uai	uai	MMAP	uai	1600	boolean	yes	185960
uai/MMAP/Grids_28.uai	uai	MMAP	uai	400	boolean	yes	48244
uai/MMAP/Grids_29.uai	uai	MMAP	uai	400	boolean	yes	44754
uai/MMAP/Grids_30.uai	uai	MMAP	uai	400	boolean	yes	44368
uai/MMAP/ImageAlignment_11.uai	uai	MMAP	uai	350	multi	no	48133327
uai/MMAP/ImageAlignment_12.uai	uai	MMAP	uai	30	multi	no	1953712
uai/MMAP/ImageAlignment_13.uai	uai	MMAP	uai	400	multi	no	64262877
uai/MMAP/ImageAlignment_14.uai	uai	MMAP	uai	200	multi	no	15356507
uai/MMAP/ImageAlignment_15.uai	uai	MMAP	uai	300	multi	no	28775581
uai/MMAP/ObjectDetection_11.uai	uai	MMAP	uai	60	multi	no	1639861
uai/MMAP/ObjectDetection_12.uai	uai	MMAP	uai	60	multi	no	3613270
uai/MMAP/ObjectDetection_13.uai	uai	MMAP	uai	60	multi	no	6398505
uai/MMAP/ObjectDetection_14.uai	uai	MMAP	uai	60	multi	no	1695491
uai/MMAP/ObjectDetection_15.uai	uai	MMAP	uai	60	multi	no	3750723
uai/MMAP/ObjectDetection_16.uai	uai	MMAP	uai	60	multi	no	6617847
uai/MMAP/ObjectDetection_17.uai	uai	MMAP	uai	60	multi	no	1623291
uai/MMAP/ObjectDetection_18.uai	uai	MMAP	uai	60	multi	no	3589961
uai/MMAP/Promedas_11.uai	uai	MMAP	uai	2133	boolean	yes	261178
uai/MMAP/Promedas_12.uai	uai	MMAP	uai	1766	boolean	yes	211523
uai/MMAP/Promedas_13.uai	uai	MMAP	uai	2023	boolean	yes	242739
uai/MMAP/Promedas_14.uai	uai	MMAP	uai	1863	boolean	yes	225336
uai/MMAP/Promedas_15.uai	uai	MMAP	uai	2052	boolean	yes	251664
uai/MMAP/Promedas_16.uai	uai	MMAP	uai	1713	boolean	yes	200782
uai/MMAP/Promedas_17.uai	uai	MMAP	uai	1583	boolean	yes	180984
uai/MMAP/Promedas_18.uai	uai	MMAP	uai	1715	boolean	yes	203749
uai/MMAP/Promedas_19.uai	uai	MMAP	uai	1876	boolean	yes	219910
uai/MMAP/Promedas_20.uai	uai	MMAP	uai	1927	boolean	yes	232150
uai/MMAP/Promedas_21.uai	uai	MMAP	uai	1702	boolean	yes	197812
uai/MMAP/Promedas_22.uai	uai	MMAP	uai	1664	boolean	yes	199155
uai/MMAP/Promedas_23.uai	uai	MMAP	uai	1700	boolean	yes	205972
uai/MMAP/Promedas_24.uai	uai	MMAP	uai	1426	boolean	yes	162485
uai/MMAP/Promedas_25.uai	uai	MMAP	uai	1478	boolean	yes	169784
uai/MMAP/Promedas_26.uai	uai	MMAP	uai	1564	boolean	yes	180569
uai/MMAP/Promedas_27.uai	uai	MMAP	uai	1374	boolean	yes	154611
uai/MMAP/Promedas_28.uai	uai	MMAP	uai	1268	boolean	yes	143083
uai/MMAP/Promedas_29.uai	uai	MMAP	uai	1227	boolean	yes	144811
uai/MMAP/Promedas_30.uai	uai	MMAP	uai	1171	boolean	yes	138563
uai/MMAP/Promedas_31.uai	uai	MMAP	uai	1277	boolean	yes	154018
uai/MMAP/Promedas_32.uai	uai	MMAP	uai	1274	boolean	yes	150621
uai/MMAP/Promedas_33.uai	uai	MMAP	uai	1174	boolean	yes	133495
uai/MMAP/Promedas_34.uai	uai	MMAP	uai	1083	boolean	yes	127416
uai/MMAP/Promedas_35.uai	uai	MMAP	uai	1021	boolean	yes	118138
uai/MMAP/Promedas_36.uai	uai	MMAP	uai	1054	boolean	yes	123058
uai/MMAP/Promedas_37.uai	uai	MMAP	uai	1154	boolean	yes	135116
uai/MMAP/Promedas_38.uai	uai	MMAP	uai	1086	boolean	yes	123551
uai/MMAP/Promedas_39.uai	uai	MMAP	uai	1356	boolean	yes	155479
uai/MMAP/Promedas_40.uai	uai	MMAP	uai	1203	boolean	yes	134231
uai/MMAP/Promedas_41.uai	uai	MMAP	uai	943	boolean	yes	108380
uai/MMAP/Promedas_42.uai	uai	MMAP	uai	915	boolean	yes	108271
uai/MMAP/Promedas_43.uai	uai	MMAP	uai	928	boolean	yes	101849
uai/MMAP/Promedas_44.uai	uai	MMAP	uai	999	boolean	yes	113679
uai/MMAP/Promedas_45.uai	uai	MMAP	uai	750	boolean	yes	87875
uai/MMAP/Promedas_46.uai	uai	MMAP	uai	926	boolean	yes	102971
uai/MMAP/Promedas_47.uai	uai	MMAP	uai	811	boolean	yes	93778
uai/MMAP/Promedas_48.uai	uai	MMAP	uai	855	boolean	yes	102532
uai/MMAP/Promedas_49.uai	uai	MMAP	uai	770	boolean	yes	89464
uai/MMAP/Promedas_50.uai	uai	MMAP	uai	938	boolean	yes	108355
uai/MMAP/Promedas_51.uai	uai	MMAP	uai	859	boolean	yes	94764
uai/MMAP/Promedas_52.uai	uai	MMAP	uai	731	boolean	yes	85127
uai/MMAP/Promedas_53.uai	uai	MMAP	uai	748	boolean	yes	88940
uai/MMAP/Promedas_54.uai	uai	MMAP	uai	1163	boolean	yes	129143
uai/MMAP/Promedas_55.uai	uai	MMAP	uai	782	boolean	yes	88098
uai/MMAP/Promedas_56.uai	uai	MMAP	uai	752	boolean	yes	86748
uai/MMAP/Promedas_57.uai	uai	MMAP	uai	744	boolean	yes	85922
uai/MMAP/Promedas_58.uai	uai	MMAP	uai	1050	boolean	yes	115057
uai/MMAP/Promedas_59.uai	uai	MMAP	uai	794	boolean	yes	89927
uai/MMAP/Promedas_60.uai	uai	MMAP	uai	1076	boolean	yes	115144
uai/MMAP/Promedas_61.uai	uai	MMAP	uai	668	boolean	yes	77777
uai/MMAP/Promedas_62.uai	uai	MMAP	uai	639	boolean	yes	74320
uai/MMAP/Promedas_63.uai	uai	MMAP	uai	685	boolean	yes	81057
uai/MMAP/Promedas_64.uai	uai	MMAP	uai	624	boolean	yes	72311
uai/MMAP/Promedas_65.uai	uai	MMAP	uai	841	boolean	yes	91339
uai/MMAP/Promedas_66.uai	uai	MMAP	uai	725	boolean	yes	82453
uai/MMAP/Promedas_67.uai	uai	MMAP	uai	830	boolean	yes	94224
uai/MMAP/Promedas_68.uai	uai	MMAP	uai	1022	boolean	yes	109977
uai/MMAP/Promedas_69.uai	uai	MMAP	uai	612	boolean	yes	69515
uai/MMAP/Promedas_70.uai	uai	MMAP	uai	534	boolean	yes	58751
uai/MMAP/Promedas_71.uai	uai	MMAP	uai	613	boolean	yes	72828
uai/MMAP/ProteinFolding_11.uai	uai	MMAP	uai	400	boolean	yes	46384
uai/MMAP/ProteinFolding_12.uai	uai	MMAP	uai	250	multi	no	17876163
uai/MMAP/ProteinFolding_13.uai	uai	MMAP	uai	100	multi	no	7509759
uai/MMAP/ProteinFolding_14.uai	uai	MMAP	uai	80	multi	no	5154151
uai/MMAP/ProteinFolding_15.uai	uai	MMAP	uai	50	multi	no	3068912
uai/MMAP/ProteinFolding_16.uai	uai	MMAP	uai	150	multi	no	9585415
uai/MMAP/ProteinFolding_17.uai	uai	MMAP	uai	60	multi	no	4007632
uai/MMAP/ProteinFolding_18.uai	uai	MMAP	uai	60	multi	no	7046585
uai/MMAP/ProteinFolding_19.uai	uai	MMAP	uai	60	multi	no	1547517
uai/MMAP/ProteinFolding_20.uai	uai	MMAP	uai	60	multi	no	3435878
uai/MMAP/ProteinFolding_21.uai	uai	MMAP	uai	60	multi	no	6104911
uai/MMAP/ProteinFolding_22.uai	uai	MMAP	uai	60	multi	no	6315586
uai/MMAP/ProteinFolding_23.uai	uai	MMAP	uai	60	multi	no	1634956
uai/MMAP/ProteinFolding_24.uai	uai	MMAP	uai	60	multi	no	3589026
uai/MMAP/ProteinFolding_25.uai	uai	MMAP	uai	60	multi	no	6335479
uai/MMAP/Segmentation_11.uai	uai	MMAP	uai	228	multi	no	2500797
uai/MMAP/Segmentation_12.uai	uai	MMAP	uai	231	boolean	yes	30464
uai/MMAP/Segmentation_13.uai	uai	MMAP	uai	225	boolean	yes	29545
uai/MMAP/Segmentation_14.uai	uai	MMAP	uai	231	boolean	yes	30792
uai/MMAP/Segmentation_15.uai	uai	MMAP	uai	229	multi	no	2495230
uai/MMAP/Segmentation_16.uai	uai	MMAP	uai	228	boolean	yes	29830
uai/MMAP/Segmentation_17.uai	uai	MMAP	uai	225	multi	no	2455164
uai/MMAP/Segmentation_18.uai	uai	MMAP	uai	235	boolean	yes	31491
uai/MMAP/Segmentation_19.uai	uai	MMAP	uai	228	boolean	yes	30370
uai/MMAP/Segmentation_20.uai	uai	MMAP	uai	232	multi	no	2545314
uai/MMAP/wcsp_11.uai	uai	MMAP	uai	230	multi	no	269150
uai/MMAP/wcsp_12.uai	uai	MMAP	uai	311	multi	no	571195
uai/MMAP/wcsp_13.uai	uai	MMAP	uai	179	multi	no	731539
uai/MMAP/wcsp_14.uai	uai	MMAP	uai	301	multi	no	2091103
uai/MMAP/wcsp_15.uai	uai	MMAP	uai	125	multi	no	65218
uai/MMAP/wcsp_16.uai	uai	MMAP	uai	200	multi	no	21113606
uai/MMAP/wcsp_17.uai	uai	MMAP	uai	340	multi	no	37045829
uai/MMAP/wcsp_18.uai	uai	MMAP	uai	239	multi	no	6453375
uai/PR/2bitadd_11.cnf.uai	uai	PR	uai	649	boolean	yes	140462
uai/PR/2bitcomp_5.cnf.uai	uai	PR	uai	125	boolean	yes	8455
uai/PR/2bitmax_6.cnf.uai	uai	PR	uai	252	boolean	yes	21719
uai/PR/Alchemy_11.uai	uai	PR	uai	440	boolean	yes	49197
uai/PR/BN_69.uai	uai	PR	uai	777	multi	no	2882174
uai/PR/BN_70.uai	uai	PR	uai	2315	multi	no	4339071
uai/PR/BN_71.uai	uai	PR	uai	1740	multi	no	3727898
uai/PR/BN_72.uai	uai	PR	uai	2155	multi	no	4628153
uai/PR/BN_73.uai	uai	PR	uai	2140	multi	no	4610051
uai/PR/BN_74.uai	uai	PR	uai	749	multi	no	1792416
uai/PR/BN_75.uai	uai	PR	uai	1820	multi	no	3751865
uai/PR/BN_76.uai	uai	PR	uai	2155	multi	no	5747083
uai/PR/c1908.isc.cnf.uai	uai	PR	uai	751	boolean	yes	58663
